family	hypothesis	test_id	test	pvalue_raw	pvalue_within_family	effect_size	effect_name	pvalue_bh_within_family	family_bh	family_significant	significant_within_family	significant_overall
domain_architecture	H1.1/H1.2	groel_2.40.50.100	fisher_exact	0.5015727553525727	0.901859111774412	1.5426219870664315	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.150	fisher_exact	0.5276819221218538	0.901859111774412	0.6927656503698358	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.10.140	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.12.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.1670.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.287.1130	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.340.30	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.533.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.730.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.20.20.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.25.40.20	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.30.30.140	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.30.42.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.10.180.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.1050.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.1600.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.428.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.1460	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_4.10.640.10	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_6.10.250.1760	fisher_exact	0.5669893263717263	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.1200.10	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.287.810	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.600.10	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.20.5.110	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.25.70.10	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.40.30.110	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.40.50.90	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.160.20	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.70.1400	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.1220	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.20	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.60.40.10	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.80.10.10	fisher_exact	0.5792428441477931	0.901859111774412	0.0	odds_ratio	0.8653322976598129	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.390.30	fisher_exact	0.6168602057633674	0.9252903086450511	1.7959183673469388	odds_ratio	0.8942647953374261	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.460.10	fisher_exact	0.6168602057633674	0.9252903086450511	1.7959183673469388	odds_ratio	0.8942647953374261	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.970	fisher_exact	0.6168602057633674	0.9252903086450511	1.7959183673469388	odds_ratio	0.8942647953374261	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.8.60	fisher_exact	0.6652077908474221	0.9740542651694394	1.3448979591836734	odds_ratio	0.9420572760555977	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.630.30	fisher_exact	0.6652077908474221	0.9740542651694394	1.3448979591836734	odds_ratio	0.9420572760555977	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.470.20	fisher_exact	0.6811326415043006	0.9741780802910346	0.4451219512195122	odds_ratio	0.9535856981060209	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.90.226.10	fisher_exact	0.6811326415043006	0.9741780802910346	0.4451219512195122	odds_ratio	0.9535856981060209	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.10.129.10	fisher_exact	0.6901960547959494	0.9757944222977216	0.38095238095238093	odds_ratio	0.9553561210452406	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.1000	fisher_exact	0.7098715983541117	0.9922068931540425	1.346311475409836	odds_ratio	0.9716119642276948	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.1820	fisher_exact	0.757596201482736	1.0	1.196159122085048	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.30.10	fisher_exact	0.8123288052844765	1.0	1.1794270833333333	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.150.20	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.287.1150	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.510.10	fisher_exact	1.0	1.0	0.5349593495934959	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.10.8.10	fisher_exact	1.0	1.0	0.8943089430894309	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.20.1050.10	fisher_exact	1.0	1.0	0.5349593495934959	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_1.20.1260.10	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.30.22.10	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.30.30.30	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.40.160.10	fisher_exact	1.0	1.0	1.0742857142857143	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_2.60.300.12	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.20.20.220	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.1370.10	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.1490.20	fisher_exact	1.0	1.0	0.6697154471544715	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.200.20	fisher_exact	1.0	1.0	0.5349593495934959	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.559.10	fisher_exact	1.0	1.0	0.8938775510204081	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.9.10	fisher_exact	1.0	1.0	1.0742857142857143	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.30.930.10	fisher_exact	1.0	1.0	0.7650145772594752	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.250.10	fisher_exact	1.0	1.0	0.6697154471544715	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.309.10	fisher_exact	1.0	1.0	1.0742857142857143	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.11610	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.12470	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.1970	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.300	fisher_exact	1.0	1.0	0.9687326549491212	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.620	fisher_exact	1.0	1.0	0.7650145772594752	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.800	fisher_exact	1.0	1.0	0.8943089430894309	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.50.880	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.605.10	fisher_exact	1.0	1.0	1.0742857142857143	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.40.710.10	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.60.10.10	fisher_exact	1.0	1.0	0.6697154471544715	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.60.15.10	fisher_exact	1.0	1.0	0.6697154471544715	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.90.1200.10	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.90.180.10	fisher_exact	1.0	1.0	0.6697154471544715	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	groel_3.90.20.20	fisher_exact	1.0	1.0	1.3434959349593496	odds_ratio	1.0	2.818884630105482e-08	True	False	False
domain_architecture	H1.1/H1.2	hsp60_1.50.40.10	fisher_exact	0.00023442077148727288	0.027896071806985473	0.16150210084033614	odds_ratio	0.011486617802876372	2.818884630105482e-08	True	True	True
